primaryTitle,movieId,T_Const,startYear,averageRating,numVotes,Family,Biography,Musical,Reality-TV,Music,War,Action,Mystery,Sport,Drama,Short,Talk-Show,Game-Show,Fantasy,Documentary,Thriller,Adventure,Comedy,Romance,History,Film-Noir,Adult,Animation,News,Horror,Western,Sci-Fi,Crime
Layer Cake,37729,0375912,0.09569569866920109,0.04039225005591526,-0.021853071944437013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Closer,37733,0376541,0.09569569866920109,0.02568636770297414,-0.007489223227168069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
X-Men: The Last Stand,37741,0376994,0.11652903200253444,-0.062548926414673,0.10538254039270392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Mean Girls,38038,0377092,0.09569569866920109,0.010980485350032885,0.053405737088333925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Dukes of Hazzard,38061,0377818,0.10611236533586776,-0.2831371617087906,-0.06040328994425568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kill Bill: Vol. 2,39183,0378194,0.09569569866920109,0.14333342652650352,0.19398798042257392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Capote,39292,0379725,0.10611236533586776,0.04039225005591526,-0.03977010538714325,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Serenity,39446,0379786,0.10611236533586776,0.11392166182062113,0.02223924199825526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Casino Royale,40278,0381061,0.11652903200253444,0.14333342652650352,0.15805827441341475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Before Sunset,40583,0381681,0.09569569866920109,0.15803930887944465,0.00899551869830763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3:10 to Yuma,40629,0381849,0.1269456986692011,0.09921577946768001,0.02756366329548138,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Da Vinci Code,40732,0382625,0.11652903200253444,-0.062548926414673,0.07354924933186327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ratatouille,40815,0382932,0.1269456986692011,0.15803930887944465,0.18355413457830427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Pirates of the Caribbean: Dead Man's Chest,40819,0383574,0.11652903200253444,0.04039225005591526,0.18048985705346007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Silent Hill,41285,0384537,0.11652903200253444,-0.07725480876761412,-0.003423030241953495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Accepted,41566,0384793,0.11652903200253444,-0.09196069112055523,-0.040047841402503656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
House of Flying Daggers,41569,0385004,0.09569569866920109,0.06980401476179764,-0.047780073279176626,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
In Good Company,41571,0385267,0.09569569866920109,-0.07725480876761412,-0.0694687312059576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Golden Compass,41997,0385752,0.1269456986692011,-0.13607833817937887,-0.01880753968784719,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sicko,42011,0386032,0.1269456986692011,0.14333342652650352,-0.06173152609484981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Where the Wild Things Are,42723,0386117,0.14777903200253442,-0.04784304406173174,-0.05046179430903401,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hitch,42738,0386588,0.10611236533586776,-0.062548926414673,0.03013214760282268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Constant Gardener,43928,0387131,0.10611236533586776,0.05509813240885651,-0.036660686195890635,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Saw,44022,0387564,0.09569569866920109,0.08450989711473876,0.06797463608691579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Idiocracy,44191,0387808,0.11652903200253444,-0.07725480876761412,-0.02872072614243984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Transporter 2,44195,0388482,0.10611236533586776,-0.10666657347349649,-0.013177838307621613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Brokeback Mountain,44199,0388795,0.10611236533586776,0.09921577946768001,0.04457212506259399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30 Days of Night,44555,0389722,0.1269456986692011,-0.062548926414673,-0.023339303927460687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Click,44665,0389860,0.11652903200253444,-0.09196069112055523,0.03492787582397706,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Primer,44761,0390384,0.09569569866920109,-0.033137161708790615,-0.04995605462266148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Super Size Me,44840,0390521,0.09569569866920109,0.02568636770297414,-0.04913279304544991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brick,44972,0393109,0.10611236533586776,0.02568636770297414,-0.05013126549736543,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hotel Rwanda,44974,0395169,0.09569569866920109,0.15803930887944465,0.04453884264753014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wedding Crashers,45081,0396269,0.10611236533586776,-0.0037253970029082384,0.044499439328546504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Meet the Robinsons,45186,0396555,0.1269456986692011,-0.033137161708790615,-0.05267373596304762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Memoirs of a Geisha,45431,0397535,0.10611236533586776,0.04039225005591526,-0.033752874277496056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bolt,45447,0397892,0.13736236533586776,-0.033137161708790615,-0.010783034649004318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Tangled,45499,0398286,0.1581956986692011,0.09921577946768001,0.07980557825087721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
A History of Violence,45501,0399146,0.10611236533586776,0.05509813240885651,0.00033673499077666155,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Island,45517,0399201,0.10611236533586776,-0.033137161708790615,0.029943547250794192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Lord of War,45666,0399295,0.10611236533586776,0.08450989711473876,0.029796645556719265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
John Carter,45672,0401729,0.17902903200253442,-0.062548926414673,0.013055208223107429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Sin City,45720,0401792,0.10611236533586776,0.14333342652650352,0.2015668071447572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Underworld: Evolution,45722,0401855,0.11652903200253444,-0.04784304406173174,-0.014328185688046885,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Æon Flux,45728,0402022,0.10611236533586776,-0.23901951464996699,-0.04152565714263762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Lives of Others,45880,0405094,0.11652903200253444,0.20215695593826827,0.05695892181377121,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Million Dollar Baby,45950,0405159,0.09569569866920109,0.15803930887944465,0.16962563515233028,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Scanner Darkly,46335,0405296,0.11652903200253444,-0.0037253970029082384,-0.04783783930991963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The 40-Year-Old Virgin,46530,0405422,0.10611236533586776,0.010980485350032885,0.07445399544250703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
War of the Worlds,46578,0407304,0.10611236533586776,-0.07725480876761412,0.07966135445226719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Departed,46723,0407887,0.11652903200253444,0.2168628382912094,0.4066285651525254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sweeney Todd: The Demon Barber of Fleet Street,46965,0408236,0.1269456986692011,0.04039225005591526,0.049344899894049166,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Munich,46970,0408306,0.10611236533586776,0.06980401476179764,-0.004253560392569813,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Flightplan,46972,0408790,0.10611236533586776,-0.10666657347349649,-0.02860251618548892,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Watchmen,46976,0409459,0.14777903200253442,0.08450989711473876,0.11819129695785156,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellboy II: The Golden Army,47099,0411477,0.13736236533586776,-0.0037253970029082384,0.012657349468321168,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Broken Flowers,47200,0412019,0.10611236533586776,0.02568636770297414,-0.05128008265181075,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Evan Almighty,47518,0413099,0.1269456986692011,-0.23901951464996699,-0.03428921848346753,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shrek the Third,47610,0413267,0.1269456986692011,-0.13607833817937887,0.02551928138627198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Spider-Man 3,47629,0413300,0.1269456986692011,-0.12137245582643762,0.13143655048377914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Pride & Prejudice,47997,0414387,0.10611236533586776,0.11392166182062113,0.020827991088248995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Fountain,48043,0414993,0.11652903200253444,0.02568636770297414,0.0005448457240494744,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Talladega Nights: The Ballad of Ricky Bobby,48082,0415306,0.11652903200253444,-0.062548926414673,-0.020445264042885634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Match Point,48304,0416320,0.10611236533586776,0.08450989711473876,-0.0075305393286266425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
300,48385,0416449,0.11652903200253444,0.08450989711473876,0.21929868324388982,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snakes on a Plane,48394,0417148,0.11652903200253444,-0.22431363229702586,-0.03736305992068638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Harry Potter and the Half-Blood Prince,48516,0417741,0.14777903200253442,0.08450989711473876,0.1137513462770349,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Transformers,48738,0418279,0.1269456986692011,-0.0037253970029082384,0.15092168299943623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Flags of Our Fathers,48774,0418689,0.11652903200253444,0.010980485350032885,-0.04341892923632724,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jarhead,48780,0418763,0.10611236533586776,-0.0037253970029082384,-0.018505320056807627,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stranger Than Fiction,48783,0420223,0.11652903200253444,0.08450989711473876,-0.003359908420280675,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Curious Case of Benjamin Button,48877,0421715,0.13736236533586776,0.11392166182062113,0.15469560282248088,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Marie Antoinette,49272,0422720,0.11652903200253444,-0.07725480876761412,-0.048174489025508006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hard Candy,49274,0424136,0.10611236533586776,-0.0037253970029082384,-0.029152249868784938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Clerks II,49278,0424345,0.11652903200253444,0.04039225005591526,-0.03907461767925727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Get Smart,49286,0425061,0.13736236533586776,-0.07725480876761412,-0.00752480098120184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hot Fuzz,49530,0425112,0.1269456986692011,0.11392166182062113,0.10066026301858699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lucky Number Slevin,49649,0425210,0.11652903200253444,0.09921577946768001,0.028705211876521957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hairspray,49651,0427327,0.1269456986692011,-0.04784304406173174,-0.0409472317222176,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thank You for Smoking,50068,0427944,0.10611236533586776,0.06980401476179764,-0.006090979237991357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
March of the Penguins,50872,0428803,0.10611236533586776,0.06980401476179764,-0.06839795557648959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The A-Team,51077,0429493,0.1581956986692011,-0.04784304406173174,0.008109517855918229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Role Models,51086,0430922,0.13736236533586776,-0.033137161708790615,-0.002408872973743519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P.S. I Love You,51255,0431308,0.1269456986692011,-0.0037253970029082384,-0.010506828859623856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Fantastic Mr. Fox,51412,0432283,0.14777903200253442,0.1286275441735624,-0.003426090693913389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Saw II,51540,0432348,0.10611236533586776,-0.062548926414673,0.005157329384105182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Good Night, and Good Luck.",51662,0433383,0.10611236533586776,0.05509813240885651,-0.05316838151106554,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V for Vendetta,51935,0434409,0.11652903200253444,0.17274519123238577,0.3327951616200752,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Descent,52245,0435625,0.10611236533586776,0.02568636770297414,-0.00598577620186999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Next,52281,0435705,0.1269456986692011,-0.12137245582643762,-0.03007841914314795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Toy Story 3,52287,0435761,0.1581956986692011,0.18745107358532714,0.22418354712837613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
The Queen,52328,0436697,0.11652903200253444,0.04039225005591526,-0.048451842484373425,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Benchwarmers,52604,0437863,0.11652903200253444,-0.22431363229702586,-0.07098939327353009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ice Age: The Meltdown,52722,0438097,0.11652903200253444,-0.033137161708790615,0.014959191898656675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Terminator Salvation,52973,0438488,0.14777903200253442,-0.07725480876761412,0.046999828579780155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Bourne Ultimatum,52975,0440963,0.1269456986692011,0.14333342652650352,0.15061142968200195,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda,53000,0441773,0.13736236533586776,0.08450989711473876,0.08598883887934866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,53121,0443453,0.11652903200253444,0.04039225005591526,0.0639581754460495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Illusionist,53125,0443543,0.11652903200253444,0.08450989711473876,0.05116931181864116,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10,000 BC",53322,0443649,0.13736236533586776,-0.2831371617087906,-0.04050767430947778,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zodiac,53464,0443706,0.1269456986692011,0.09921577946768001,0.11236687432167772,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Across the Universe,53519,0445922,0.1269456986692011,0.04039225005591526,-0.04835658591712171,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Blades of Glory,53894,0445934,0.1269456986692011,-0.10666657347349649,-0.026141530253238912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Scott Pilgrim vs. the World,53953,0446029,0.1581956986692011,0.06980401476179764,0.07007754913985816,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunshine,53972,0448134,0.1269456986692011,0.02568636770297414,0.004648529245772754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Hancock,53993,0448157,0.13736236533586776,-0.09196069112055523,0.09182894633181697,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eragon,53996,0449010,0.11652903200253444,-0.2831371617087906,-0.04225480982208244,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Little Miss Sunshine,54001,0449059,0.11652903200253444,0.11392166182062113,0.09104508807358905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pirates of the Caribbean: At World's End,54004,0449088,0.1269456986692011,0.010980485350032885,0.1553493918724133,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Babel,54190,0449467,0.11652903200253444,0.06980401476179764,0.024819968113436133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blood Diamond,54259,0450259,0.11652903200253444,0.14333342652650352,0.11670276963585798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Hostel,54272,0450278,0.10611236533586776,-0.16549010288526111,-0.021967456336438065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1408,54286,0450385,0.1269456986692011,-0.033137161708790615,0.013283211894119556,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Wonder Woman,54503,0451279,0.23111236533586776,0.05509813240885651,0.1563000447624555,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Break-Up,54881,0452594,0.11652903200253444,-0.18019598523820235,-0.03994837671380709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Gone Baby Gone,54995,0452623,0.1269456986692011,0.08450989711473876,0.012963012107815614,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deja Vu,54997,0453467,0.11652903200253444,0.010980485350032885,0.027819211034132554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Inside Man,54999,0454848,0.11652903200253444,0.08450989711473876,0.05072363350198155,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Life of Pi,55052,0454876,0.17902903200253442,0.1286275441735624,0.14729887299191133,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Pursuit of Happyness,55118,0454921,0.11652903200253444,0.14333342652650352,0.10140242261886137,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last King of Scotland,55247,0455590,0.11652903200253444,0.08450989711473876,-0.019634626830008627,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pan's Labyrinth,55269,0457430,0.11652903200253444,0.17274519123238577,0.16221016005350639,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nacho Libre,55276,0457510,0.11652903200253444,-0.18019598523820235,-0.05713090168613869,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Holiday,55282,0457939,0.11652903200253444,-0.018431279355849362,0.01747105784473993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Captain America: The First Avenger,55290,0458339,0.16861236533586776,-0.018431279355849362,0.22685034845492902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Devil Wears Prada,55442,0458352,0.11652903200253444,-0.018431279355849362,0.06692222316920714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
X-Men Origins: Wolverine,55765,0458525,0.14777903200253442,-0.07725480876761412,0.1006399875243527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Fall,55820,0460791,0.11652903200253444,0.11392166182062113,-0.04776553613236713,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Enchanted,56145,0461770,0.1269456986692011,0.010980485350032885,-0.015325510470477442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Grindhouse,56152,0462322,0.1269456986692011,0.06980401476179764,-0.020107849214307284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
The Simpsons Movie,56171,0462538,0.1269456986692011,0.04039225005591526,0.03469948959646994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
28 Weeks Later,56174,0463854,0.1269456986692011,-0.018431279355849362,0.014357430532042456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The Fast and the Furious: Tokyo Drift,56367,0463985,0.11652903200253444,-0.15078422053232,0.01221281882114652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
National Treasure: Book of Secrets,56587,0465234,0.1269456986692011,-0.07725480876761412,-0.0004949428293246164,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Michael Clayton,56757,0465538,0.1269456986692011,0.02568636770297414,-0.02733051583965785,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shoot 'Em Up,56775,0465602,0.1269456986692011,-0.062548926414673,-0.033123951399737776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Juno,56782,0467406,0.1269456986692011,0.06980401476179764,0.10780718345793018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Dark Knight,56941,0468569,0.13736236533586776,0.29039225005591524,0.8998368484187773,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
There Will Be Blood,56949,0469494,0.1269456986692011,0.17274519123238577,0.12988145833165785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
